# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.99820935616418,2.4910547968342662,4.965512244788836,5.0098433714093975,32.02858558862021,0.0,0.019271706740751175,51.889540114547316,5.679581450694571,-15.870957659836842
 1.0083829475041646,2.5420904220429663,5.0164807591709035,5.009884187283,32.084762478182824,0.0,0.018546415103168984,53.91877591638355,5.521834687994961,-15.505513975151423
 1.0185163028440831,2.59343864789795,5.067248125870645,5.009926623193825,32.13916062313221,0.0,0.01784976768895148,56.02313808369465,5.368226330235747,-15.158686595554501
 1.0286094043425271,2.6450932667547216,5.117814267966591,5.009970632291963,32.191831971902474,0.0,0.017180170112474157,58.20664134599699,5.218549400140429,-14.829626960394041
 1.0386622295099368,2.6970480675263824,5.168179084631194,5.01001617215832,32.24282600389586,0.0,0.01653612811648269,60.47364854431864,5.072607067583771,-14.517544085993762
 1.0486747514548254,2.7492968358470997,5.218342452411864,5.010063204533498,32.29218985950262,0.0,0.015916240176611626,62.828908643227564,4.9302119764105,-14.221700781985787
 1.058646939111813,2.8018333542270275,5.268304226416658,5.010111694978537,32.33996846158873,0.0,0.015319190475940759,65.2776007694747,4.7911856183970025,-13.941410129409322
 1.0685787574529517,2.8546514021992366,5.31806424141192,5.010161612516621,32.386204629077376,0.0,0.014743742863535587,67.82538255419611,4.655357750265023,-13.676032269877963
 1.0784701676836839,2.907744756459184,5.367622312841567,5.01021292956507,32.43093918319798,0.0,0.014188734795360184,70.47844747418966,4.52256585027821,-13.424971453942407
 1.0883211274246556,2.9611071909971844,5.416978237770852,5.010265621531902,32.47421104693995,0.0,0.013653072330459303,73.24358765528923,4.392654612320999,-13.187673218974725
 1.0981315908805005,3.014732477224349,5.466131795762962,5.010319666684553,32.516057338174605,0.0,0.013135724941195675,76.12826886042997,4.265475471469951,-12.963622098329756
 1.1079015089966062,3.068614384092394,5.51508274969273,5.010375045935334,32.55651345690534,0.0,0.012635721192300201,79.14071423239123,4.140886161987825,-12.752339170247604
 1.1176308296047877,3.1227466782077165,5.563830846503533,5.010431742768461,32.595613167050814,0.0,0.012152144563357777,82.29000196519128,4.0187503033448175,-12.553379990407832
 1.1273194975587142,3.177123123940081,5.61237581790871,5.010489742865281,32.633388673133474,0.0,0.011684129481340353,85.58617923543281,3.8989370120125195,-12.366332699402829
 1.1369674548598596,3.231737483526269,5.660717381046492,5.010549034254448,32.66987069221566,0.0,0.011230857980702377,89.04039225838915,3.7813205369241523,-12.190816295839442
 1.1465746407746846,3.2865835171689946,5.708855239086359,5.010609606876131,32.70508852140985,0.0,0.010791556328259436,92.6650401093064,3.6657799179089428,-12.026478933536271
